id,amount_tsh,gps_height,installer,longitude,latitude,basin,subvillage,region,region_code,district_code,lga,ward,population,scheme_management,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
3323,0,0,413,32.70407968,-8.78501746,2,8066,10,12,6,62,1445,0,7,0,0,8,5,1,7,4,0,2,6,2,3,3,7,5,0,4,3
7176,0,1721,198,34.88293084,-11.0353403,1,4255,16,10,3,61,1084,69,7,1,1995,3,1,0,7,4,6,6,6,2,1,1,8,6,0,6,5
5657,0,0,726,35.8647333,-4.93600002,0,7587,2,1,1,42,473,0,7,0,0,8,5,1,7,4,0,2,0,0,1,1,7,5,0,4,3
12617,0,1491,222,32.06885952,-8.6872299,2,3345,15,15,2,113,1125,200,7,1,1986,4,2,1,7,4,0,2,6,2,1,1,3,0,0,4,3
6028,0,1225,363,34.83728919,-6.07084267,6,721,18,13,3,56,154,500,7,0,1975,7,4,2,7,4,0,2,4,4,1,1,3,0,0,2,1
6778,0,1215,389,34.0025283,-2.03825011,4,2235,9,20,4,10,1092,350,3,0,2012,3,1,0,3,2,6,6,6,2,3,3,5,3,1,1,1
1971,0,1033,551,35.72803688,-10.57254611,1,5136,16,10,4,111,1830,0,2,1,1990,4,2,1,1,1,5,3,6,2,3,3,7,5,0,4,3
5685,0,225,222,38.82108003,-5.23339198,5,3857,20,4,3,80,1194,200,7,0,2005,8,5,1,7,4,0,2,7,5,0,0,7,5,0,4,3
14190,0,0,312,33.0187207,-2.4593457,4,2,13,19,8,54,875,0,7,1,0,8,5,1,7,4,3,1,4,4,3,3,7,5,0,4,3
11875,0,1068,222,36.78632495,-3.44401183,5,5121,0,2,2,0,1204,150,3,1,2001,9,6,3,3,2,0,2,6,2,3,3,5,3,1,6,5
1865,0,0,885,32.00529177,-5.16643842,3,3788,19,14,4,123,1874,0,4,1,0,0,0,1,7,4,0,2,6,2,2,2,7,5,0,4,3
12397,500,1458,981,35.0449196,-8.83079781,6,6176,3,11,4,91,933,40,7,0,2010,8,5,1,7,4,3,1,6,2,1,1,1,0,0,4,3
4713,8000,901,222,31.37107897,-7.32099547,2,4175,15,15,1,75,970,1500,7,1,2010,4,2,1,7,4,2,0,6,2,1,1,3,0,0,4,3
1,0,803,867,36.90554498,-10.7656018,7,4988,16,10,1,120,1453,1,7,0,2009,12,7,1,7,4,0,2,6,2,3,3,3,0,0,4,3
7746,600,-5,278,39.99364555,-10.32015064,7,7651,12,99,1,77,198,400,0,1,1985,8,5,1,7,4,3,1,6,2,1,1,3,0,0,4,3
12140,500,337,222,36.69369365,-8.48641815,6,1169,11,5,4,122,586,1,7,1,2001,14,11,1,7,4,3,1,4,4,1,1,7,5,0,4,3
5207,0,344,466,37.62194639,-6.13251361,8,6626,11,5,6,83,200,50,7,1,2010,9,6,3,7,4,0,2,6,2,1,1,7,5,0,6,5
6910,0,1004,222,35.71469377,-10.42762589,1,3606,16,10,2,111,246,0,7,1,1993,4,2,1,7,4,5,3,6,2,3,3,7,5,0,4,3
3678,3000,1176,231,32.00174817,-6.7521959,2,3421,15,15,1,75,363,176,7,1,1988,4,2,1,7,4,2,0,6,2,1,1,3,0,0,4,3
9285,0,1750,222,34.73344632,-9.0483135,6,5532,3,11,4,91,1103,350,7,1,2009,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
8025,0,1129,222,30.25370846,-4.7216887,3,2895,5,16,2,28,1713,520,4,0,2003,9,6,3,4,0,0,2,6,2,1,1,5,3,1,1,1
1834,50,362,259,38.83896006,-10.85007278,7,57,12,90,17,87,1455,50,7,1,1986,4,2,1,7,4,4,5,5,4,3,3,3,0,0,4,3
13225,0,339,222,36.37752295,-8.78056813,6,708,11,5,4,122,1296,1,10,1,1995,3,1,0,11,4,0,2,6,2,1,1,6,4,1,1,1
11524,500,1703,228,34.47161128,-9.84746213,1,5260,3,11,5,51,1050,1,7,0,1995,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
1004,0,0,344,33.34217031,-2.85262254,4,7855,13,19,4,22,54,0,7,1,0,14,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
832,0,1363,748,36.95687779,-3.23071762,5,3449,0,2,7,65,794,146,7,1,1978,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
9820,0,0,728,33.66334665,-9.00494899,1,6006,10,12,2,60,1883,0,7,0,0,3,1,0,11,4,5,3,6,2,1,1,6,4,1,1,1
5914,0,0,147,33.24583549,-8.83931772,2,3721,10,12,2,60,1273,0,7,1,0,3,1,0,11,4,5,3,6,2,0,0,6,4,1,1,1
481,0,0,374,33.85005362,-3.11125586,4,7688,17,17,2,58,1592,0,11,0,0,7,4,2,8,0,1,4,6,2,1,1,0,1,1,2,1
3736,0,0,891,37.43299104,-5.37697959,8,4203,20,4,7,33,1350,2500,7,1,1974,3,1,0,7,4,0,2,6,2,3,3,8,6,0,1,1
12858,20,298,235,38.652991,-7.35229365,8,8340,14,60,12,39,177,2000,7,0,1997,9,6,3,7,4,4,5,6,2,1,1,3,0,0,4,3
6929,0,1287,701,34.29588948,-1.68925441,4,3890,9,20,2,103,552,90,2,1,1999,11,9,4,1,1,0,2,6,2,2,2,7,5,0,4,3
12429,200,51,1,39.16657092,-6.83581457,8,5493,1,7,2,20,667,150,4,0,2010,13,10,5,4,0,4,5,6,2,1,1,7,5,0,1,1
676,0,329,222,36.35634876,-8.8061887,6,5541,11,5,4,122,1897,1,0,1,1993,14,11,1,6,3,6,6,6,2,2,2,7,5,0,1,1
7476,0,304,222,36.67849865,-8.39956675,6,1241,11,5,4,122,866,1,0,1,1971,4,2,1,7,4,0,2,7,5,0,0,7,5,0,4,3
10381,500,1603,981,34.89897888,-8.85589043,6,4709,3,11,4,91,942,25,7,0,2009,8,5,1,7,4,5,3,6,2,1,1,1,0,0,4,3
12195,0,0,147,33.91749502,-9.61046995,1,514,10,12,3,46,57,0,7,1,0,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1
3721,500,1278,76,35.00783139,-10.94419966,7,3736,16,10,3,61,1075,69,10,1,2000,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
11604,0,0,222,32.13802728,-3.98719485,3,1981,17,17,3,25,77,0,0,1,0,8,5,1,11,4,6,6,3,3,2,2,7,5,0,4,3
8596,0,0,405,32.80427189,-3.16478589,4,1375,13,19,7,67,828,0,7,1,0,7,4,2,7,4,4,5,6,2,1,1,2,4,1,2,1
10957,0,92,222,39.00511389,-5.01590898,5,5133,20,4,4,117,1419,90,7,1,1986,7,4,2,7,4,0,2,6,2,1,1,6,4,1,2,1
8482,0,525,222,37.59321633,-6.91157093,8,3103,11,5,5,72,1418,200,7,1,0,12,7,1,7,4,0,2,6,2,0,0,7,5,0,4,3
12228,0,0,0,33.6823699,-9.40654913,1,7588,10,12,4,100,344,0,7,2,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
11884,0,0,222,31.49166081,-2.79554295,3,7466,4,18,4,6,1709,0,7,1,0,8,5,1,7,4,2,0,3,3,1,1,7,5,0,4,3
5483,0,1510,0,34.76614624,-4.61923012,0,7796,18,13,2,109,1868,350,7,2,1990,0,0,1,7,4,0,2,6,2,2,2,3,0,0,4,3
10789,500,1233,222,34.58456536,-8.72323695,6,4599,3,11,4,91,1940,125,8,1,1978,3,1,0,10,4,3,1,6,2,0,0,6,4,1,1,1
2056,0,256,746,36.70145987,-8.12772658,6,2239,11,5,3,35,285,500,0,1,1997,14,11,1,7,4,0,2,6,2,2,2,7,5,0,4,3
13885,20,742,305,37.39901434,-3.45131213,5,5972,6,3,4,73,889,1,11,1,1996,3,1,0,8,0,3,1,6,2,1,1,8,6,0,2,1
13245,0,0,304,36.45863455,-6.34400943,8,4494,2,1,1,76,1053,0,7,1,0,13,10,5,7,4,4,5,6,2,1,1,8,6,0,1,1
7138,0,761,222,30.64134605,-7.40142231,3,2192,15,15,3,92,678,1,7,0,1988,9,6,3,7,4,0,2,6,2,1,1,7,5,0,6,5
12411,0,1628,235,37.65710326,-3.77340417,5,3257,6,3,2,84,637,78,7,0,1991,3,1,0,7,4,0,2,6,2,2,2,8,6,0,6,5
5315,0,0,99,32.63555163,-3.63573421,4,1395,17,17,3,25,1507,0,0,1,0,3,1,0,7,4,4,5,6,2,1,1,2,4,1,6,5
5337,0,1736,222,38.28959234,-4.6365838,5,3322,20,4,1,52,965,1,7,1,1985,9,6,3,7,4,0,2,6,2,1,1,8,6,0,6,5
10530,0,0,728,33.68398992,-8.92469389,6,1192,10,12,2,60,1883,0,7,0,0,3,1,0,11,4,5,3,6,2,1,1,6,4,1,1,1
8210,0,0,0,33.80022876,-9.28082259,1,2851,10,12,4,100,863,0,7,2,0,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
2772,0,0,305,0,-2.00E-08,4,4,13,19,6,15,475,0,7,1,0,13,10,5,7,4,4,5,6,2,2,2,3,0,0,2,1
8598,1000,1213,305,30.01632768,-4.82349582,3,7005,5,16,2,28,1717,450,11,1,1976,3,1,0,9,4,2,0,6,2,1,1,6,4,1,2,1
2329,0,0,303,35.66324098,-6.52403702,6,698,2,1,6,4,1412,0,7,1,0,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1
13824,0,1172,222,38.33631947,-4.8844885,5,7650,20,4,1,52,1933,1,7,1,1972,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
3725,20,327,473,39.11385882,-10.90705283,7,1904,12,90,12,57,1436,60,7,1,2007,3,1,0,7,4,4,5,6,2,1,1,8,6,0,1,1
2150,0,0,867,32.31315257,-8.8810053,2,5325,10,12,6,62,1416,0,7,0,0,4,2,1,7,4,6,6,6,2,1,1,1,0,0,4,3
4048,0,0,897,33.31181439,-3.86079072,0,5925,17,17,3,104,1896,0,3,1,0,9,6,3,3,2,0,2,6,2,3,3,5,3,1,1,1
5569,50,-44,714,39.1784981,-8.14301543,6,7175,14,60,14,99,183,1,4,1,2011,8,5,1,4,0,4,5,6,2,1,1,7,5,0,4,3
9970,0,0,334,32.88294939,-4.93959663,3,1465,19,14,6,115,1920,0,7,1,0,9,6,3,7,4,0,2,6,2,3,3,7,5,0,4,3
12225,0,2021,168,34.17864492,-9.32998369,1,5532,3,11,3,55,861,0,7,0,1985,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
2339,0,0,1047,33.44899745,-4.42428568,0,8285,19,14,2,19,1545,0,11,0,0,13,10,5,7,4,4,5,4,4,1,1,3,0,0,2,1
399,0,0,996,34.2541993,-3.10357128,4,74,17,17,6,64,1381,0,9,1,0,0,0,1,11,4,0,2,6,2,2,2,7,5,0,4,3
4394,0,453,198,37.82779344,-10.59753275,7,2235,16,10,1,120,1323,1,7,0,1999,9,6,3,7,4,0,2,6,2,2,2,3,0,0,4,3
2369,2000,1446,197,35.85255092,-7.73711857,6,2428,3,11,7,34,377,50,7,1,1984,3,1,0,7,4,2,0,6,2,2,2,6,4,1,1,1
3340,0,272,222,38.61771564,-5.20311914,5,6402,20,4,3,80,1674,80,7,0,2008,3,1,0,7,4,0,2,6,2,1,1,8,6,0,2,1
10683,0,0,74,32.68516618,-3.8809197,4,1989,17,17,3,25,1404,0,0,1,0,9,6,3,4,0,6,6,6,2,2,2,7,5,0,6,5
9853,0,1183,222,34.72383891,-10.23608641,1,2713,3,11,5,51,1554,49,7,0,1995,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
10562,0,1355,897,30.59984792,-3.74491672,3,6890,5,16,1,30,97,140,7,0,2003,3,1,0,7,4,6,6,6,2,2,2,6,4,1,1,1
2822,30,87,378,39.33175895,-7.04476026,8,3203,14,60,13,69,1928,1,7,0,2010,13,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
11695,3000,1178,231,32.00150319,-6.74739852,2,3426,15,15,1,75,363,176,7,1,1988,4,2,1,7,4,2,0,6,2,1,1,3,0,0,4,3
7582,0,0,305,34.18203386,-3.03532717,4,6319,17,17,6,64,705,0,9,1,0,9,6,3,11,4,0,2,6,2,2,2,7,5,0,6,5
2035,50,1674,0,34.87613024,-4.89550691,0,7768,18,13,2,109,1791,1,7,2,2000,13,10,5,7,4,4,5,7,5,2,2,3,0,0,1,1
11765,0,322,213,35.80947819,-8.77898322,6,6133,11,5,3,35,1206,200,7,1,1997,3,1,0,7,4,0,2,6,2,2,2,6,4,1,1,1
10345,0,0,224,33.95264571,-9.62093824,1,344,10,12,3,46,466,0,7,1,0,8,5,1,7,4,0,2,6,2,1,1,1,0,0,4,3
2077,200,445,370,37.01058768,-7.0581082,8,8093,11,5,1,36,624,200,7,1,1997,14,11,1,7,4,3,1,6,2,1,1,7,5,0,4,3
329,0,974,0,35.9063276,-3.4251074,0,3544,0,2,1,70,219,1,8,2,2010,3,1,0,10,4,0,2,6,2,1,1,8,6,0,1,1
11802,200,321,222,36.68214688,-8.43524803,6,3967,11,5,4,122,586,100,0,1,2010,8,5,1,7,4,3,1,6,2,1,1,7,5,0,4,3
5288,0,0,168,35.93729795,-5.8631871,8,4347,2,1,5,14,263,0,7,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
6618,30,398,339,38.36317548,-5.66795743,5,5088,20,4,6,18,1171,150,7,1,1982,13,10,5,7,4,4,5,6,2,3,3,3,0,0,2,1
3262,0,1341,875,30.63986188,-3.57371007,3,5660,5,16,1,30,90,230,7,0,2005,3,1,0,7,4,6,6,6,2,3,3,8,6,0,5,4
10727,0,525,746,38.16551041,-4.95216595,5,3266,20,4,2,44,1167,400,7,0,1975,3,1,0,7,4,0,2,6,2,3,3,8,6,0,1,1
254,0,1673,452,37.58737343,-3.20319245,5,3210,6,3,1,96,949,1,1,1,2010,3,1,0,0,0,3,1,6,2,1,1,8,6,0,1,1
10601,1000,1780,197,34.53263984,-9.77822264,1,6441,3,11,5,51,1203,45,7,0,1988,3,1,0,7,4,2,0,6,2,3,3,8,6,0,1,1
7130,0,0,344,33.54819181,-2.8073027,4,5942,13,19,4,45,963,0,7,1,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
13447,50,1693,333,35.18657895,-4.65464652,0,5854,8,21,2,17,230,283,7,1,2008,13,10,5,7,4,4,5,4,4,0,0,5,3,1,1,1
7841,0,1312,487,37.08618453,-3.17360018,5,1486,6,3,7,106,1776,1,10,1,2009,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
11025,0,981,222,35.42343684,-10.58670021,7,8111,16,10,2,111,998,225,7,1,2009,3,1,0,7,4,0,2,6,2,0,0,6,4,1,1,1
1550,0,300,222,38.6163743,-5.20026004,5,3028,20,4,3,80,1674,800,7,1,2010,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
14093,0,0,222,33.40274752,-2.64687181,4,6058,13,19,2,54,1630,0,7,1,0,9,6,3,7,4,0,2,6,2,1,1,7,5,0,4,3
6229,0,1640,222,29.75728499,-4.49589961,3,5410,5,16,3,31,1172,225,7,1,2009,3,1,0,7,4,6,6,6,2,1,1,8,6,0,2,1
9304,500,913,235,37.59128635,-3.74661157,5,4305,6,3,2,84,797,44,10,1,2011,3,1,0,9,4,4,5,6,2,2,2,8,6,0,1,1
10695,0,4,29,39.2106472,-7.33644624,6,4446,14,6,4,69,912,800,7,0,2006,14,11,1,7,4,0,2,4,4,3,3,7,5,0,4,3
3703,0,1294,1039,36.8514908,-5.94659577,8,8099,8,21,5,41,202,1,7,1,2009,13,10,5,7,4,0,2,6,2,1,1,3,0,0,2,1
4925,300,1498,867,34.78654156,-10.98924305,1,3181,16,10,3,61,792,90,7,1,2010,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
30,200,1786,56,34.58919537,-9.79015044,1,3046,3,11,5,51,1203,50,7,0,2001,3,1,0,7,4,3,1,6,2,2,2,8,6,0,1,1
6434,250,1343,1047,30.02791778,-4.33141569,3,3165,5,16,2,28,1330,270,11,1,1980,3,1,0,9,4,3,1,6,2,1,1,6,4,1,2,1
2301,0,908,222,37.41166537,-3.34449402,5,3024,6,3,4,73,651,1,7,1,1974,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
6223,0,0,864,35.84714851,-6.34913422,6,57,2,1,4,11,1348,0,7,1,0,13,10,5,7,4,4,5,6,2,2,2,3,0,0,1,1
10124,0,1461,222,38.28963931,-4.7810187,5,89,20,4,1,52,871,1,7,1,2007,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
6420,0,0,0,34.84196651,-8.21160105,6,5078,10,12,7,59,901,0,8,0,0,4,2,1,10,4,0,2,6,2,1,1,3,0,0,4,3
2505,0,0,222,31.74743463,-1.48259063,4,6863,4,18,2,7,534,0,7,1,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
10035,0,0,124,35.63084592,-6.84803539,6,6133,2,1,4,11,1511,0,7,1,0,13,10,5,7,4,4,5,6,2,2,2,3,0,0,2,1
2419,0,0,402,31.73708433,-1.43877192,4,2233,4,18,2,7,534,0,7,1,0,3,1,0,7,4,0,2,7,5,0,0,5,3,1,1,1
8617,500,1479,679,30.18252249,-4.39691696,3,1927,5,16,2,28,1607,230,11,1,1997,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
12326,0.5,-14,993,38.97485993,-5.42488069,5,2735,20,4,5,95,1662,80,7,0,1963,9,6,3,7,4,4,5,6,2,2,2,3,0,0,6,5
11535,0,0,0,33.544955,-9.11567935,1,2222,10,12,4,100,743,0,7,2,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
5148,0,251,239,39.09428888,-9.90039167,7,665,7,80,14,98,982,2000,8,1,1975,3,1,0,10,4,0,2,6,2,1,1,8,6,0,1,1
13144,500,1817,222,36.62578271,-3.21051775,0,7215,0,2,2,0,1651,150,7,1,2004,3,1,0,7,4,5,3,6,2,2,2,8,6,0,1,1
475,0,-34,1,39.40706981,-6.87778635,8,6140,1,7,3,119,1800,120,5,0,2000,8,5,1,2,1,0,2,6,2,1,1,7,5,0,4,3
1298,0,335,466,37.60890623,-6.139328,8,5771,11,5,6,83,200,10,7,1,2005,9,6,3,7,4,0,2,4,4,2,2,7,5,0,6,5
13320,2000,924,198,35.87682556,-10.57299634,6,2074,16,10,5,86,836,250,9,0,1993,14,11,1,11,4,2,0,6,2,1,1,7,5,0,4,3
184,500,1595,222,38.23454052,-4.4575664,5,4699,20,4,1,52,1216,1,7,1,1971,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
990,0,0,0,34.38103647,-8.71622693,6,3996,10,12,7,59,1707,0,10,1,0,3,1,0,9,4,0,2,0,0,3,3,6,4,1,1,1
5935,0,1587,0,34.80778306,-5.07483428,0,5741,18,13,2,109,208,80,7,2,1980,9,6,3,7,4,0,2,6,2,2,2,5,3,1,1,1
11839,50,1100,359,35.39250102,-3.51229484,0,4599,0,24,11,27,16,180,7,1,2006,3,1,0,7,4,4,5,6,2,1,1,8,6,0,1,1
3075,0,0,168,35.48187138,-6.02367794,0,5407,2,1,5,14,1431,0,7,0,0,7,4,2,4,0,4,5,6,2,2,2,3,0,0,2,1
10122,1000,914,222,35.354986,-10.87306448,7,5479,16,10,2,111,908,0,7,1,1987,3,1,0,7,4,3,1,6,2,1,1,6,4,1,1,1
3137,0,0,222,31.12590019,-1.70040435,4,5736,4,18,1,26,1575,0,8,1,0,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
13665,0,0,413,32.90383174,-9.1591304,2,2281,10,12,6,62,315,0,7,0,0,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3
6445,0,0,344,33.22169165,-2.73483522,4,235,13,19,4,45,1816,0,7,1,0,9,6,3,7,4,0,2,6,2,1,1,7,5,0,6,5
5877,0,0,222,31.16968345,-1.54611924,4,7422,4,18,1,26,543,0,7,1,0,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1
14245,500,583,370,36.90557579,-6.90088364,8,808,11,5,1,36,1019,300,7,1,1980,8,5,1,7,4,3,1,6,2,0,0,7,5,0,6,5
8605,0,313,965,38.53270814,-4.98019081,5,8298,20,4,2,44,921,150,7,0,2004,3,1,0,7,4,0,2,6,2,2,2,6,4,1,1,1
12162,0,0,222,31.15398549,-1.68879772,4,2176,4,18,1,26,318,0,0,1,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
1502,0,0,841,32.71321559,-2.51456752,4,6699,13,19,5,102,540,0,7,1,0,9,6,3,7,4,0,2,4,4,0,0,7,5,0,4,3
1419,0,0,147,33.88336149,-9.58764807,1,2235,10,12,3,46,781,0,7,1,0,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1
10725,500,1507,222,34.69542035,-8.9272418,6,2235,3,11,4,91,342,125,8,1,1978,3,1,0,10,4,3,1,6,2,1,1,6,4,1,1,1
7980,300,1363,105,37.21103257,-3.21899299,5,2881,6,3,5,16,896,30,10,1,1995,3,1,0,9,4,1,4,6,2,1,1,8,6,0,1,1
1755,0,469,305,37.91847548,-9.79549949,7,4556,7,80,13,49,817,350,7,1,1960,6,10,5,7,4,6,6,6,2,0,0,6,4,1,1,1
2786,0,1174,326,34.22047559,-1.61483905,4,359,9,20,3,82,108,320,7,0,1999,0,0,1,7,4,6,6,6,2,1,1,3,0,0,4,3
11641,0,1220,897,30.9755393,-3.28714606,3,2087,5,16,1,30,469,300,7,0,2012,3,1,0,7,4,6,6,6,2,2,2,5,3,1,1,1
8109,0,-30,222,39.50210894,-8.9611113,7,2686,7,80,9,37,1025,400,0,1,2003,8,5,1,7,4,0,2,4,4,1,1,7,5,0,4,3
4666,250,1497,679,29.80498455,-4.52063603,3,4616,5,16,2,31,1172,620,11,1,2001,3,1,0,9,4,3,1,6,2,1,1,6,4,1,1,1
957,0,1369,305,34.00955356,-1.78919808,4,7471,9,20,3,82,111,320,7,1,1964,3,1,0,7,4,6,6,6,2,1,1,0,1,1,2,1
7197,0,0,305,33.03820831,-2.54390719,4,3657,13,19,2,54,705,0,7,1,0,14,11,1,7,4,0,2,6,2,2,2,7,5,0,4,3
11209,500,1771,7,34.67567469,-9.16256817,6,3621,3,11,4,91,1103,50,8,1,2009,3,1,0,10,4,3,1,6,2,1,1,8,6,0,1,1
11194,0,0,571,30.6552962,-2.50880246,4,4555,4,18,11,89,491,0,11,0,0,11,9,4,8,0,4,5,6,2,2,2,3,0,0,1,1
667,0,-16,921,38.96888897,-5.42173475,5,3150,20,4,5,95,1662,100,4,0,2011,9,6,3,4,0,0,2,4,4,2,2,7,5,0,6,5
14066,0,836,198,36.1357286,-10.46468985,6,603,16,10,5,86,1725,250,8,1,1982,3,1,0,7,4,6,6,6,2,1,1,6,4,1,2,1
9395,50,-25,227,38.86916553,-6.46626141,8,7559,14,6,1,3,922,50,1,1,1997,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1
5053,0,0,222,31.13575907,-3.10359381,3,6834,4,18,4,6,479,0,7,1,0,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3
13841,0,1353,875,30.95569931,-2.87343801,3,6067,5,16,1,30,1610,350,7,0,2004,0,0,1,7,4,6,6,6,2,1,1,3,0,0,4,3
6870,1000,902,222,35.32614212,-10.78296998,7,2154,16,10,2,111,908,0,7,1,1986,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1
12813,0,0,222,32.37759257,-4.04607409,3,1076,17,17,3,25,655,0,0,1,0,9,6,3,11,4,6,6,3,3,1,1,7,5,0,6,5
9108,200,436,447,37.03016168,-7.05568936,8,4822,11,5,1,36,624,300,7,1,2008,14,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
8686,0,0,0,33.59650018,-9.03674725,1,7945,10,12,4,100,397,0,7,2,0,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
3009,0,1293,746,37.29471794,-3.24071752,5,3077,6,3,4,73,1640,170,7,1,1976,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
8339,0,0,171,34.34350331,-3.21573025,0,762,17,17,6,64,1729,0,9,1,0,8,5,1,11,4,0,2,6,2,2,2,7,5,0,4,3
8965,0,0,704,31.57170639,-1.31826681,4,1229,4,18,7,66,47,0,7,1,0,8,5,1,7,4,5,3,6,2,2,2,7,5,0,4,3
11255,0,1468,875,30.87907881,-3.1112826,3,2096,5,16,1,30,1319,230,7,0,2004,3,1,0,7,4,6,6,6,2,2,2,8,6,0,5,4
11910,0,0,222,33.6095031,-2.92107618,4,305,17,17,2,58,1772,0,9,0,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
8414,500,1589,981,34.94826498,-8.84566403,6,4579,3,11,4,91,933,40,7,0,2010,8,5,1,7,4,5,3,6,2,1,1,1,0,0,4,3
12605,6000,-18,790,40.08438591,-10.28745209,7,3788,12,9,5,78,435,505,0,0,2012,4,2,1,7,4,3,1,4,4,1,1,3,0,0,4,3
8769,0,334,473,38.93646812,-10.55900554,7,2647,12,90,12,57,152,1,7,1,1975,7,4,2,7,4,0,2,4,4,0,0,3,0,0,1,1
12853,0,1281,222,30.91630413,-3.24022969,3,4312,5,16,1,30,528,230,7,0,1996,14,11,1,7,4,6,6,3,3,1,1,7,5,0,4,3
12205,1000,935,198,35.93910401,-10.62332761,6,3845,16,10,5,86,1276,366,7,1,1991,3,1,0,7,4,2,0,6,2,3,3,6,4,1,1,1
9929,0,952,0,35.85246987,-3.39949999,0,1810,0,2,1,70,219,1,8,2,2010,3,1,0,10,4,0,2,4,4,1,1,8,6,0,1,1
3797,0,0,304,36.084355,-6.74793916,6,597,2,1,1,76,1212,0,7,1,0,13,10,5,7,4,0,2,6,2,2,2,3,0,0,1,1
3164,20,1277,487,37.08396755,-3.18431183,5,6346,6,3,7,106,1776,1,10,1,2002,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
6190,0,0,226,33.18712135,-3.90709473,0,1149,17,17,3,104,1838,0,9,1,0,8,5,1,11,4,0,2,6,2,3,3,7,5,0,4,3
13588,0,0,222,0,-2.00E-08,4,8346,17,17,1,5,81,0,9,0,0,8,5,1,11,4,1,4,6,2,1,1,7,5,0,4,3
9516,0,0,0,33.86494829,-8.67650755,6,4684,10,12,7,59,1910,0,8,0,0,3,1,0,10,4,0,2,6,2,3,3,6,4,1,1,1
10822,500,1607,222,38.23455588,-4.4778716,5,5525,20,4,1,52,1216,1,7,1,1971,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
1474,0,0,0,33.76174354,-9.16396946,1,6764,10,12,4,100,494,0,7,2,0,3,1,0,7,4,0,2,6,2,1,1,6,4,1,1,1
8892,6500,1633,240,35.33348736,-4.48727972,0,901,8,21,2,17,1233,236,7,1,2003,3,1,0,7,4,2,0,6,2,2,2,8,6,0,1,1
10755,50,1444,0,34.67149808,-4.65834447,0,2921,18,13,2,109,1278,480,7,2,2010,13,10,5,7,4,4,5,6,2,2,2,3,0,0,1,1
14054,0,0,413,33.10334467,-9.01078547,2,3594,10,12,6,62,1689,0,7,0,0,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3
4979,0,0,305,0,-2.00E-08,4,3842,13,19,2,54,1593,0,7,1,0,7,4,2,7,4,0,2,6,2,1,1,3,0,0,1,1
5404,0,1300,897,30.88393804,-3.37635863,3,3164,5,16,1,30,511,350,7,0,2003,8,5,1,7,4,6,6,6,2,1,1,7,5,0,4,3
14439,30,378,339,38.40183424,-5.48661514,5,3290,20,4,6,18,1486,300,7,1,2001,13,10,5,7,4,4,5,6,2,2,2,6,4,1,1,1
11599,0,1688,97,37.32572655,-2.86315979,0,5054,0,2,6,50,1652,230,3,0,2009,3,1,0,3,2,5,3,6,2,3,3,5,3,1,1,1
